124,652,16528,59,-115,-113,-3,-31,45,1748200
380,952,16284,311,-188,-1,-2,-30,44,1748236
352,732,16188,66,179,161,-2,-31,45,1748271
212,664,16520,141,144,79,-2,-32,46,1748305
28,492,16480,47,256,-162,-2,-31,45,1748341
160,928,16544,248,244,-669,-2,-31,45,1748376
436,1256,16572,-151,201,-624,-2,-31,44,1748412
-964,-824,17644,-104,1437,-2814,-2,-30,44,1748447
-180,860,17196,-635,-271,-7041,-3,-31,43,1748483
28,-132,16984,-1676,421,-9172,-4,-31,46,1748518
1416,-268,18040,-1339,2131,-15306,-6,-28,44,1748553
968,-1584,17452,-2189,1638,-16948,-7,-29,44,1748589
-1220,-1720,17288,-665,-56,-23699,-8,-27,47,1748625
-268,-696,16920,2613,-1454,-25431,-12,-26,45,1748660
-1540,2252,14936,5340,-4052,-24421,-15,-25,47,1748696
4,1672,15100,6344,-6018,-23999,-20,-25,45,1748731
-504,-124,15344,4058,-6539,-27279,-26,-22,43,1748767
2992,4348,13020,125,-304,-27720,-27,-20,43,1748802
-248,372,14792,-1308,221,-22990,-29,-16,44,1748838
-712,728,15464,-2052,2418,-24085,-33,-15,43,1748874
28,2812,16288,591,2491,-20593,-34,-9,43,1748909
-588,-2636,17612,-919,2412,-17759,-32,-7,44,1748944
-1296,3620,16084,-2257,3214,-18677,-32,-4,43,1748980
-1592,1300,16252,-2956,3148,-13577,-34,-2,43,1749015
-2292,2044,16236,-2743,2165,-10268,-32,-1,45,1749051
-1588,2848,15340,-1317,2009,-4098,-33,-1,43,1749087
-2812,712,17164,-450,766,1644,-31,-1,44,1749122
-2752,972,16356,-1203,1358,3877,-30,1,45,1749157
-3224,1076,16732,-1776,1286,6711,-31,-2,45,1749193
-2296,312,17240,-769,-956,10498,-28,-2,44,1749228
-2584,1264,15856,-538,-910,13329,-30,-4,45,1749264
-1852,1020,16200,-2514,776,14924,-28,-6,45,1749300
-3628,1116,16172,-5641,192,16479,-26,-6,46,1749335
-148,-1296,14240,-5864,3967,17297,-25,-8,48,1749370
-3684,-640,16964,-2795,1093,21372,-24,-8,49,1749406
-3344,-1484,15092,-2536,-1226,20236,-21,-12,49,1749441
-2088,-684,15696,-1757,1735,17668,-19,-14,50,1749477
-2076,-500,17156,-1615,1548,18514,-18,-15,51,1749513
-1756,1208,14448,-1641,509,19020,-16,-16,50,1749549
2052,100,19272,-2586,6746,23403,-15,-16,50,1749583
-7792,-488,17152,-6003,10014,22610,-11,-14,51,1749619
-7596,-736,18072,-8497,6748,17077,-9,-12,51,1749655
-7148,-2532,16324,-3969,-4055,10105,-8,-14,51,1749691
-4028,-1212,14804,477,-6875,10237,-7,-16,52,1749726
-2220,-2420,17500,3285,-12137,12551,-4,-21,51,1749762
68,144,15016,-1001,779,16036,-4,-21,52,1749797
-2476,884,14496,-6633,4554,15689,-4,-18,52,1749832
-3484,-40,15160,-6560,5598,16859,3,-17,52,1749868
-3872,-668,19944,-1510,-4073,18222,3,-18,52,1749904
-3256,1144,14968,481,-6496,19470,5,-19,51,1749939
-1444,380,15380,767,-2607,19135,5,-20,51,1749975
-5748,252,15852,-2635,436,19956,9,-18,51,1750010
-3088,1052,14572,-1409,931,16545,11,-20,51,1750045
-4424,-200,15344,-2498,8188,15555,13,-15,52,1750081
-988,696,15848,-4232,1851,16109,16,-14,51,1750117
-3848,440,16724,-2271,899,11953,18,-13,52,1750152
-1688,648,14356,-3883,1976,10274,19,-12,51,1750188
-2488,3760,16348,-1554,8516,11766,20,-10,51,1750223
-2500,-32,13352,-2512,1986,16320,22,-4,53,1750258
-4704,632,15596,3159,1335,17481,22,-5,50,1750294
-5628,1340,18768,2638,-2311,15174,22,-4,52,1750330
-3344,2184,17808,1580,-6833,14391,21,-3,51,1750366
-4976,4176,19944,305,-6224,13934,20,-4,53,1750401
-2904,2472,15480,-840,-18628,8988,22,-5,53,1750436
680,3532,11832,-1680,-17296,8631,22,-10,53,1750472
384,-1716,11672,2394,-12029,8558,22,-13,52,1750507
556,2128,13756,4151,991,3532,22,-12,55,1750543
1748,3828,17776,925,3224,1544,23,-11,52,1750579
-728,1576,18120,278,589,1570,22,-13,51,1750614
-180,1680,15928,-1721,-255,-1896,22,-11,54,1750649
1936,3020,14736,257,-1454,-3142,23,-11,52,1750684
1400,1800,16536,1171,-429,-2113,22,-12,54,1750720
1256,2636,16912,1024,-1013,-4443,22,-12,52,1750756
1480,2160,16872,-355,-196,-4924,22,-14,55,1750792
264,1804,14772,935,-1581,-8288,19,-14,54,1750827
3892,4052,15748,1838,-515,-8112,18,-18,51,1750862
-272,1340,16324,1487,4926,-6672,16,-17,52,1750897
-108,3512,18768,2150,-1963,-11462,17,-15,52,1750933
1848,4024,18088,-133,-2650,-12124,18,-18,54,1750969
2224,3948,16800,16,-6921,-10385,14,-20,53,1751005
1036,3856,12296,-1450,382,-12189,14,-21,53,1751040
-1736,960,18160,-702,1448,-14907,12,-22,53,1751075
2564,6696,16240,-1015,-4128,-16879,10,-24,50,1751111
-160,4264,14132,-2353,3863,-13223,9,-24,53,1751146
-1508,1544,17340,-2147,-721,-13526,8,-25,52,1751182
1144,4880,16272,-1205,1026,-15687,8,-24,50,1751218
-152,2676,17288,-2461,-785,-11411,7,-24,51,1751254
548,2816,14288,370,-3850,-12241,6,-26,49,1751288
2040,5216,14576,62,-3461,-9432,3,-26,49,1751324
-1176,-420,15424,-2618,6707,-8123,3,-27,51,1751359
-828,6184,16512,2266,-1934,-11238,2,-25,51,1751395
-468,2616,16716,762,-1249,-5825,1,-26,50,1751431
-3216,532,15560,-571,1021,-8360,-1,-25,51,1751465
120,5452,17648,1148,-970,-8601,-2,-25,50,1751501
-1136,1092,15976,-321,-2586,-3830,-3,-27,50,1751537
-2636,1116,15696,-820,-179,-7867,-3,-24,52,1751572
-424,2772,15964,-613,-473,-6316,-4,-28,49,1751608
-1308,1724,15156,-2391,1037,-5989,-3,-26,49,1751644
-1124,3652,16540,-749,1021,-5654,-2,-27,49,1751678
-936,2112,16024,-506,-1130,-1881,-3,-27,51,1751714
-1452,2184,15080,-2488,2155,-3012,-5,-24,48,1751750
-1072,1372,16004,188,376,-1016,-3,-27,49,1751785
-1272,2004,16804,394,-1082,682,-4,-26,49,1751821
-1948,1244,17044,-1629,964,263,-5,-26,49,1751856
-2184,1344,17036,-985,298,-892,-5,-25,48,1751891
-1380,1964,17012,-1243,-519,-828,-4,-26,50,1751927
-1452,1860,16540,-764,73,-979,-4,-28,47,1751962
-992,1744,16268,71,-1108,-708,-3,-23,49,1751998
-1036,1712,16488,84,-1264,-1117,-3,-27,48,1752033
-664,2100,16420,244,-716,-1109,-2,-26,49,1752069
-612,1920,15900,261,-550,-455,-4,-26,50,1752103
-860,1768,16084,-474,19,-249,-4,-27,47,1752139
-980,1384,16120,-52,84,-3,-4,-25,49,1752174
-1380,1360,16468,-166,162,-16,-3,-27,48,1752210
-1220,1212,16152,-254,331,-239,-2,-26,47,1752245
-1104,1412,16368,203,-188,-450,-6,-26,50,1752281
-788,1880,16448,-65,83,-409,-3,-26,48,1752316
-700,1432,16136,220,-265,-108,-5,-26,48,1752351
-868,1652,16592,31,91,-206,-3,-26,49,1752387
-856,1624,16180,-244,-404,-231,-4,-26,48,1752422
-744,1404,16432,92,-208,-84,-3,-27,50,1752458
-976,1488,15980,263,-83,-186,-3,-26,48,1752493
-800,1736,16284,189,-575,-135,-3,-27,48,1752528
-736,1604,16064,160,274,-276,-2,-26,47,1752563
-788,1648,16496,292,-95,-42,-4,-26,47,1752599
-708,1868,16472,366,-448,-48,-2,-26,49,1752634
-776,1740,16292,-182,266,-133,-5,-28,48,1752670
-700,1684,16208,73,-74,37,-4,-29,48,1752705
-804,1716,16200,220,-176,-13,-4,-27,49,1752740
-876,1676,16128,80,48,-127,-4,-27,50,1752775
-756,1584,16200,382,-168,47,-5,-27,49,1752811
-800,1764,16448,285,-271,-130,-3,-26,49,1752846
-872,1660,16276,-135,423,-236,-5,-27,48,1752882
-616,1924,16440,327,-470,-204,-4,-29,48,1752916
-816,1668,16300,285,-12,-7,-4,-27,49,1752952
-684,1908,16620,923,-1370,-38,-5,-29,48,1752987
-524,1952,16068,-399,371,-116,-5,-28,49,1753023
-772,1572,16112,161,-140,-119,-3,-27,50,1753058
-508,1920,16268,146,-221,-172,-3,-28,48,1753094
-688,1716,16036,-255,649,-194,-5,-28,47,1753128
-660,1728,16320,147,189,-194,-5,-29,50,1753164
-596,1884,16696,209,-107,-310,-5,-25,47,1753199
-636,1944,16288,-204,501,-305,-4,-25,50,1753235
-516,1856,16420,146,-158,-67,-4,-28,49,1753270
-684,2024,16412,140,5,-118,-2,-27,49,1753306
-788,1812,16156,-196,116,-78,-3,-27,49,1753340
-508,1876,16304,184,-248,-101,-2,-28,50,1753376
-420,1652,16116,-197,266,199,-5,-28,48,1753411
-884,1652,16496,-36,149,-51,-5,-27,48,1753447
-716,1576,16556,-73,-209,-242,-4,-28,48,1753482
-580,1812,16324,-59,23,-172,-4,-27,47,1753518
-556,1828,16292,-210,313,-149,-3,-27,50,1753552
-672,1688,16152,41,-37,-133,-4,-28,50,1753588
-664,1888,16248,37,114,-151,-5,-30,48,1753623
-568,1852,16244,12,46,-129,-3,-29,48,1753659
-620,1696,16264,95,-77,-68,-3,-28,47,1753694
-620,1880,16248,-98,102,-78,-4,-28,47,1753730
-724,1632,16356,-83,177,-9,-4,-27,48,1753764
-604,1732,16296,192,-106,-80,-4,-29,49,1753800
-484,1836,16220,-82,88,-144,-3,-30,48,1753835
-640,1680,16264,84,-26,-119,-4,-28,47,1753871
-564,1708,16228,50,-88,-183,-5,-27,51,1753906
-576,1756,16392,35,207,-168,-5,-28,49,1753942
-552,1736,16356,151,15,-112,-5,-28,48,1753976
-660,1756,16440,-24,11,-134,-2,-28,48,1754012
-712,1680,16328,-29,10,-218,-5,-28,49,1754047
-392,1976,16408,61,-185,-176,-6,-29,48,1754083
-536,1920,16340,-107,235,47,-4,-27,47,1754118
-744,1728,16492,-97,200,-3,-3,-26,48,1754153
-576,1680,16340,-171,50,-142,-5,-29,50,1754188
-608,1760,16252,-103,1,-82,-4,-29,46,1754223
-580,1704,16224,-190,173,-17,-4,-29,49,1754259
-700,1548,16392,-50,-85,-42,-5,-27,47,1754294
-512,1772,16368,-133,-19,-187,-4,-29,48,1754330
-560,1668,16272,-85,51,-96,-5,-29,47,1754364
-584,1668,16528,-63,-114,40,-4,-26,48,1754400
-684,1604,16352,-54,-133,-77,-4,-27,50,1754435
-528,1724,16156,-22,-122,-10,-3,-27,51,1754471
-592,1664,16124,-88,263,-43,-2,-28,48,1754506
-628,1592,16400,-24,-181,25,-3,-28,46,1754542
-392,1564,16196,-104,91,-84,-5,-28,47,1754576
-612,1612,16360,-25,156,-54,-4,-30,48,1754612
-612,1544,16472,17,73,-43,-5,-28,49,1754647
-616,1636,16340,-88,22,-195,-3,-29,49,1754683
-520,1716,16252,-98,-26,-99,-3,-29,51,1754718
-672,1572,16368,-73,82,3,-3,-28,48,1754753
-612,1508,16296,-98,32,-215,-3,-29,49,1754788
-448,1532,16236,82,-66,-91,-4,-26,48,1754823
-560,1604,16376,-100,318,-81,-3,-28,47,1754859
-604,1592,16264,32,-46,-94,-3,-26,49,1754894
-564,1544,16216,-8,75,-123,-4,-29,48,1754930
-584,1632,16116,59,93,-34,-5,-30,48,1754964
-580,1520,16324,-133,296,-44,-4,-28,49,1755000
-628,1452,16312,-76,18,-178,-4,-28,46,1755035
-524,1544,16476,74,-80,-136,-3,-28,48,1755071
-452,1596,16256,-1,162,-215,-3,-27,48,1755106
-516,1696,16304,-36,184,-214,-4,-28,48,1755142
-512,1612,16312,65,8,-128,-6,-28,49,1755176
-536,1760,16344,36,173,-92,-4,-29,49,1755211
-664,1504,16268,-57,-5,49,-5,-30,49,1755247
-632,1620,16404,25,7,-148,-3,-28,48,1755282
-536,1596,16312,-236,126,3,-2,-26,51,1755318
-736,1264,16620,-295,13,-79,-5,-28,48,1755353
-632,1180,16668,-694,459,-403,-4,-28,51,1755388
-816,1276,16884,-780,103,-637,-4,-28,49,1755423
-660,1272,16940,-1136,-36,-794,-4,-28,47,1755459
-680,1148,16588,-1757,-243,-790,-2,-29,50,1755494
-1040,768,16132,-1864,-324,-549,-4,-28,50,1755530
-1152,252,15988,-1988,-294,-517,-1,-29,48,1755566
-1172,-44,15512,-1321,-68,-1151,0,-29,50,1755600
-220,1192,16092,-592,-931,-1372,-3,-27,49,1755636
224,1812,16040,-721,-176,-1175,0,-29,48,1755671
292,1660,15848,-512,148,-507,-4,-28,49,1755707
264,1448,16148,-539,352,-516,-2,-29,49,1755742
180,1448,16520,-312,327,28,-1,-29,49,1755778
-284,636,16508,-692,898,596,-1,-29,50,1755812
-764,212,16876,-480,391,444,-3,-30,49,1755848
-488,184,16860,-289,-385,67,-1,-29,49,1755883
-464,-8,16516,-487,20,139,-1,-28,48,1755919
-544,-284,16560,-318,-590,-140,-1,-30,49,1755954
-388,20,16308,-618,-5,-395,-2,-29,49,1755990
-644,-224,16344,-596,28,-534,0,-29,48,1756024
-704,44,16476,-272,-383,-587,-1,-31,49,1756060
-632,196,16188,-273,-275,-703,-4,-30,50,1756095
-376,212,15960,-164,-230,-581,-2,-29,49,1756131
-512,176,15908,81,-18,-466,0,-29,49,1756166
-372,452,16296,282,-119,-369,-3,-28,50,1756201
-92,484,16172,359,-30,-232,-1,-30,48,1756236
-232,532,16296,389,152,-125,-1,-28,47,1756271
-204,452,16412,326,55,38,-2,-29,49,1756307
-340,236,16532,96,367,23,-1,-29,49,1756342
-512,92,16504,230,22,-29,-2,-29,49,1756378
-456,140,16296,87,308,-150,-1,-29,49,1756412
-584,68,16440,217,72,-228,-1,-27,50,1756448
-344,408,16252,248,41,-551,-2,-28,47,1756483
-308,468,16344,79,257,-366,-1,-28,51,1756518
-316,692,16508,76,195,-181,-1,-29,48,1756554
-544,500,16700,26,176,-7,-2,-30,49,1756589
-384,696,16464,-32,-59,-195,-3,-28,49,1756624
-228,736,16196,-39,295,175,-2,-28,50,1756659
-568,496,16508,-94,349,292,-1,-30,51,1756695
-624,452,16496,-9,264,221,-2,-28,51,1756730
-560,128,16508,-59,22,213,-2,-31,49,1756765
-544,104,16600,-198,149,51,0,-27,49,1756801
-596,-96,16672,-190,77,-63,0,-27,50,1756835
-596,-104,16640,-108,-135,-317,-1,-29,48,1756871
-636,80,16236,-22,-426,-345,-1,-29,52,1756906
-440,124,16088,-148,1,-526,0,-29,52,1756942
-312,412,15908,265,-281,-395,-2,-29,49,1756977
-180,452,16116,86,262,-243,-1,-30,50,1757012
-184,596,16312,295,-47,-145,-1,-30,50,1757047
-340,552,16300,375,304,34,-2,-28,49,1757083
-384,476,16204,392,269,146,-2,-30,47,1757118
-396,476,16380,347,319,243,-2,-28,50,1757154
-640,264,16384,574,194,231,0,-28,50,1757189
-456,516,16288,570,152,-7,-3,-30,49,1757223
-588,456,16348,339,532,140,-3,-30,49,1757259
-648,536,16448,619,32,-8,-1,-29,49,1757294
-520,708,16552,317,397,-121,-2,-27,48,1757330
-332,724,16308,249,122,-108,-1,-29,49,1757365
-252,888,16464,0,-23,-243,-3,-28,50,1757401
-344,792,16600,-115,147,112,-2,-30,51,1757435
-700,420,16404,-55,162,40,0,-30,50,1757471
-548,460,16508,41,-83,-133,-4,-28,49,1757506
-584,464,16396,-45,69,-100,-1,-29,49,1757541
-888,460,16456,25,-49,-78,0,-30,52,1757577
-576,528,16360,58,-15,-384,-1,-28,48,1757612
-272,784,16104,-21,60,-262,-3,-29,49,1757647
-524,708,16312,209,53,-79,-1,-28,49,1757682
-284,832,16432,57,43,-57,-1,-29,50,1757718
-452,660,16352,-16,190,42,-3,-29,48,1757753
-500,592,16584,14,127,82,-1,-27,48,1757788
-544,580,16416,70,-74,-30,-3,-30,49,1757824
-572,564,16360,-69,117,-105,-2,-30,51,1757858
-480,516,16264,104,-20,-86,-2,-28,48,1757894
-532,680,16352,-5,117,-121,-3,-30,48,1757929
-508,692,16520,52,143,-78,-3,-30,48,1757964
-524,656,16380,76,-28,-131,-2,-29,48,1758000
-404,896,16276,21,73,-113,-4,-29,49,1758034
-492,564,16148,-167,393,54,-3,-28,49,1758070
-596,480,16440,147,17,76,-3,-27,48,1758105
-560,540,16364,-91,321,-95,-2,-28,48,1758141
-640,464,16460,95,150,13,-1,-29,48,1758176
-556,556,16292,90,-86,-201,-1,-28,50,1758211
-416,752,16128,4,90,-136,-2,-30,47,1758246
-540,584,16364,110,151,101,-1,-30,48,1758281
-564,692,16452,92,177,-77,-2,-29,49,1758317
-520,684,16372,84,-28,-62,-2,-28,48,1758352
-620,576,16308,-22,175,144,-2,-29,48,1758388
-756,484,16348,105,3,-40,-2,-27,47,1758423
-528,652,16184,72,70,3,-1,-30,49,1758457
-636,552,16344,50,6,-159,-1,-30,49,1758493
-344,728,16308,143,-24,13,0,-29,48,1758528
-524,696,16352,-46,327,-97,-2,-29,49,1758564
-456,604,16432,46,-149,168,-3,-29,47,1758599
-732,500,16396,80,228,-67,0,-28,51,1758633
-460,792,16312,46,2,-24,1,-29,48,1758669
-768,596,16472,83,145,15,-3,-29,48,1758704
-608,720,16448,-71,300,-58,-1,-30,48,1758740
-644,604,16376,-75,166,-22,-4,-28,48,1758775
-580,612,16620,97,-32,-94,-2,-29,48,1758810
-436,732,16376,-42,74,-39,-2,-30,48,1758845
-524,664,16360,-99,85,128,-1,-30,48,1758880
-628,624,16328,156,-294,61,-1,-28,50,1758916
-500,724,16388,86,-119,76,-2,-28,49,1758951
-652,476,16488,-205,442,30,-2,-28,49,1758987
-692,564,16512,10,-92,-146,-1,-27,50,1759022
-472,844,16344,-13,-174,-120,-2,-30,48,1759056
-356,796,16112,-274,269,97,-2,-29,46,1759092
-644,608,16400,-331,586,147,-1,-29,49,1759127
-600,584,16468,-111,38,209,-2,-29,49,1759163
-732,552,16380,-61,-18,80,-2,-29,50,1759198
-728,596,15900,-1,-348,30,-1,-27,49,1759234
-584,812,15712,-393,395,133,-1,-29,49,1759268
-720,1100,15380,-462,828,-89,-1,-29,50,1759304
-784,884,15512,-666,2747,-270,0,-30,49,1759339
-932,-136,19964,-609,-4050,742,0,-30,49,1759375
-688,8,16180,78,-2031,474,0,-30,50,1759410
-696,244,18444,-1081,-4826,-999,-1,-31,50,1759446
-576,1132,15580,-2074,-3759,-763,-3,-32,46,1759480
824,-324,16556,-685,-204,-274,0,-31,48,1759516
252,24,15700,-227,671,1314,-1,-30,46,1759551
-324,384,15332,-353,1312,1725,-1,-31,47,1759587
-700,-332,16072,-153,642,2126,1,-31,48,1759622
-284,36,15560,-44,63,822,0,-31,47,1759657
540,92,16576,-86,1218,512,1,-31,48,1759692
592,-232,16852,306,1638,800,1,-33,48,1759728
184,-180,17628,-185,2369,478,0,-30,47,1759763
-32,-544,17856,-182,1009,308,2,-30,47,1759799
-56,-408,17240,407,-525,-238,0,-31,48,1759834
152,140,16492,103,-835,-323,1,-31,48,1759869
68,200,15976,8,-285,-94,0,-32,48,1759904

