0, 1, 680, 0, -13, 32, -5, 31, 0.00, 0.00, 0.00, 0.00, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 90.00, -78.69
201, 0, 140, 0, -7, 31, -6, 31, -0.00, -14.18, 205.12, -1679.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.41, 173.41
202, 1, 864, 0, -8, 32, -7, 30, 1.42, -14.18, 206.53, -1693.79, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 353.42, 179.13
203, 1, 588, 0, -6, 29, -4, 32, -2.35, -14.12, 204.18, -1707.91, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 189.46, 353.55, 164.09
204, 0, 141, 0, -9, 34, -4, 31, 4.55, -13.65, 208.73, -1721.56, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.45, -168.11
204, 1, 885, 0, -10, 33, -6, 32, 3.49, -13.96, 212.22, -1735.52, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.39, -172.57
205, 0, 157, 0, -11, 33, -6, 30, 3.97, -13.90, 216.19, -1749.42, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.32, -170.74
206, 1, 883, 0, -11, 32, -7, 32, 2.05, -14.38, 218.25, -1763.80, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.30, -178.57
207, 0, 157, 0, -11, 33, -8, 31, 4.01, -14.04, 222.26, -1777.84, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.23, -170.83
208, 1, 861, 0, -12, 33, -5, 31, 4.64, -13.92, 226.90, -1791.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.14, -168.43
209, 1, 621, 0, -12, 33, -6, 31, 4.66, -13.98, 231.56, -1805.74, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.04, -168.52
210, 0, 157, 0, -10, 32, -6, 32, 1.84, -14.70, 233.39, -1820.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 353.04, -179.83
210, 1, 884, 0, -11, 32, -5, 31, 2.09, -14.66, 235.49, -1835.10, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.03, -178.84
211, 0, 158, 0, -9, 33, -5, 31, 3.23, -14.53, 238.72, -1849.63, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.99, -174.48
212, 1, 888, 0, -9, 33, -5, 31, 3.24, -14.60, 241.96, -1864.22, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.94, -174.53
213, 0, 158, 0, -9, 33, -5, 32, 3.26, -14.66, 245.22, -1878.89, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.90, -174.57
214, 1, 878, 0, -10, 35, -4, 31, 5.30, -14.13, 250.52, -1893.02, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.80, -166.65
215, 0, 159, 0, -11, 32, -8, 31, 2.14, -15.01, 252.66, -1908.03, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 352.79, -179.08
216, 0, 156, 0, -10, 33, -7, 31, 3.69, -14.78, 256.36, -1922.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 352.74, -173.23
217, 1, 864, 0, -12, 33, -6, 32, 4.84, -14.52, 261.20, -1937.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.65, -168.92
217, 0, 158, 0, -13, 34, -6, 31, 7.87, -13.12, 269.07, -1950.45, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 149.04, 352.47, -156.56
218, 1, 888, 0, -11, 33, -4, 31, 4.22, -14.78, 273.30, -1965.24, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.41, -171.65
219, 0, 158, 0, -11, 33, -5, 31, 4.24, -14.85, 277.54, -1980.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.34, -171.71
220, 1, 882, 0, -10, 32, -7, 32, 1.92, -15.40, 279.46, -1995.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.35, 179.47
221, 0, 142, 0, -9, 31, -6, 30, -0.00, -15.59, 279.46, -2011.07, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.41, 172.41
222, 1, 751, 0, -8, 32, -5, 31, 1.56, -15.58, 281.02, -2026.65, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.42, 178.13
223, 1, 599, 0, -6, 32, -7, 32, 1.31, -15.67, 282.33, -2042.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 175.24, 352.44, 177.21
224, 0, 140, 0, -7, 32, -6, 31, 1.43, -15.73, 283.76, -2058.06, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 352.46, 177.65
224, 1, 882, 0, -8, 30, -8, 31, -1.57, -15.72, 282.19, -2073.78, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 352.56, 166.85
225, 0, 142, 0, -8, 32, -4, 31, 1.58, -15.79, 283.77, -2089.57, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.57, 178.28
226, 1, 878, 0, -8, 32, -6, 32, 1.59, -15.86, 285.35, -2105.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.58, 178.29
227, 0, 140, 0, -8, 31, -6, 31, -0.00, -16.01, 285.35, -2121.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.64, 172.64
228, 1, 786, 0, -8, 33, -6, 30, 3.15, -15.77, 288.51, -2137.21, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 352.61, -176.08
229, 1, 635, 0, -12, 34, -6, 32, 7.22, -14.45, 295.73, -2151.65, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.47, -160.96
230, 0, 157, 0, -10, 33, -5, 31, 3.93, -15.74, 299.66, -2167.39, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 352.42, -173.54
230, 1, 881, 0, -10, 32, -6, 31, 2.01, -16.10, 301.68, -2183.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.43, 179.55
231, 0, 136, 0, -8, 32, -5, 31, 1.62, -16.21, 303.30, -2199.70, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.44, 178.15
232, 1, 872, 0, -9, 32, -5, 32, 1.81, -16.26, 305.10, -2215.96, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 352.45, 178.79
233, 0, 135, 0, -7, 31, -8, 31, -0.00, -16.43, 305.10, -2232.39, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.50, 172.50
234, 1, 670, 0, -9, 31, -6, 30, -0.00, -16.50, 305.10, -2248.90, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.56, 172.56
235, 1, 794, 0, -6, 31, -6, 32, -0.00, -16.57, 305.10, -2265.47, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.61, 172.61
235, 0, 138, 0, -9, 30, -7, 31, -1.83, -16.47, 303.27, -2281.95, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 352.71, 166.37
236, 1, 885, 0, -8, 31, -6, 31, -0.00, -16.64, 303.27, -2298.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.76, 172.76
237, 0, 136, 0, -7, 33, -5, 30, 2.99, -16.45, 306.26, -2315.04, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 169.70, 352.74, -176.96
238, 1, 880, 0, -12, 32, -5, 32, 2.76, -16.56, 309.02, -2331.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 170.54, 352.72, -177.81
239, 1, 314, 0, -11, 33, -5, 32, 4.63, -16.21, 313.65, -2347.80, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.66, -171.39
240, 0, 153, 0, -11, 34, -6, 30, 6.67, -15.56, 320.32, -2363.36, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 352.55, -164.25
241, 1, 887, 0, -13, 36, -8, 32, 10.62, -13.27, 330.94, -2376.63, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 141.34, 352.34, -149.00
241, 0, 154, 0, -12, 33, -5, 31, 5.38, -16.13, 336.31, -2392.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.27, -169.30
242, 1, 881, 0, -11, 33, -6, 32, 4.69, -16.41, 341.00, -2409.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.21, -171.85
243, 0, 154, 0, -11, 31, -4, 30, -0.00, -17.14, 341.00, -2426.31, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.26, 172.26
244, 1, 874, 0, -7, 32, -6, 31, 1.56, -17.14, 342.56, -2443.45, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 352.28, 177.48
245, 1, 386, 0, -8, 31, -6, 32, -0.00, -17.28, 342.56, -2460.73, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.33, 172.33
246, 0, 134, 0, -7, 31, -6, 31, -0.00, -17.35, 342.56, -2478.08, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.39, 172.39
246, 1, 879, 0, -7, 31, -6, 31, -0.00, -17.35, 342.56, -2495.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.44, 172.44
247, 0, 135, 0, -8, 32, -4, 31, 1.73, -17.33, 344.29, -2512.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.45, 178.16
248, 1, 874, 0, -7, 29, -8, 31, -3.13, -17.21, 341.17, -2529.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 190.30, 352.57, 162.27
249, 0, 134, 0, -8, 31, -4, 32, -0.00, -17.56, 341.17, -2547.53, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.62, 172.62
250, 1, 857, 0, -7, 30, -7, 30, -1.60, -17.56, 339.57, -2565.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.19, 352.71, 167.51
251, 1, 607, 0, -7, 31, -5, 31, -0.00, -17.70, 339.57, -2582.79, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.76, 172.76
252, 0, 133, 0, -7, 31, -7, 32, -0.00, -17.77, 339.57, -2600.57, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.80, 172.80
252, 1, 877, 0, -8, 31, -6, 30, -0.00, -17.77, 339.57, -2618.34, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.85, 172.85
253, 0, 133, 0, -6, 33, -5, 31, 2.93, -17.60, 342.50, -2635.94, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 170.54, 352.84, -177.70
254, 1, 878, 0, -11, 33, -6, 31, 4.92, -17.23, 347.42, -2653.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.78, -171.28
255, 0, 151, 0, -11, 31, -4, 32, -0.00, -17.98, 347.42, -2671.15, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.83, 172.83
256, 1, 785, 0, -7, 33, -6, 30, 3.23, -17.76, 350.65, -2688.91, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 169.70, 352.81, -176.89
257, 1, 570, 0, -9, 33, -5, 32, 3.93, -17.69, 354.59, -2706.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.77, -174.70
258, 0, 153, 0, -10, 32, -5, 32, 2.26, -18.06, 356.84, -2724.66, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.77, 179.90
258, 1, 877, 0, -5, 32, -7, 31, 1.40, -18.14, 358.24, -2742.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 175.60, 352.79, 177.19
259, 0, 134, 0, -9, 32, -4, 30, 2.02, -18.16, 360.26, -2760.96, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 352.80, 179.14
260, 1, 869, 0, -5, 31, -5, 32, -0.00, -18.34, 360.26, -2779.30, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.84, 172.84
261, 0, 132, 0, -7, 31, -6, 31, -0.00, -18.41, 360.26, -2797.71, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.89, 172.89
262, 1, 814, 0, -10, 30, -6, 31, -2.29, -18.34, 357.96, -2816.04, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 187.13, 352.98, 165.86
263, 1, 586, 0, -8, 30, -7, 31, -1.85, -18.46, 356.12, -2834.50, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 353.06, 167.35
264, 0, 131, 0, -8, 30, -3, 32, -1.85, -18.53, 354.27, -2853.03, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 353.14, 167.43
264, 1, 876, 0, -6, 28, -5, 31, -4.52, -18.06, 349.75, -2871.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 194.04, 353.27, 159.24
265, 0, 132, 0, -9, 30, -5, 31, -2.06, -18.58, 347.69, -2889.67, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 353.36, 167.02
266, 1, 870, 0, -8, 31, -7, 31, -0.00, -18.76, 347.69, -2908.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.40, 173.40
267, 0, 132, 0, -7, 31, -5, 31, -0.00, -18.83, 347.69, -2927.26, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.44, 173.44
268, 0, 136, 0, -10, 31, -4, 32, -0.00, -18.90, 347.69, -2946.16, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.48, 173.48
269, 1, 857, 0, -7, 31, -8, 30, -0.00, -18.97, 347.69, -2965.13, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.52, 173.52
269, 0, 131, 0, -8, 31, -6, 31, -0.00, -18.97, 347.69, -2984.11, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.57, 173.57
270, 1, 880, 0, -9, 28, -4, 31, -6.02, -18.07, 341.66, -3002.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 198.43, 353.72, 155.28
271, 0, 130, 0, -6, 31, -7, 31, -0.00, -19.11, 341.66, -3021.28, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.76, 173.76
272, 1, 867, 0, -8, 32, -6, 31, 1.91, -19.09, 343.57, -3040.37, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 353.76, 179.47
273, 0, 131, 0, -8, 28, -6, 32, -5.53, -18.44, 338.04, -3058.82, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 196.70, 353.90, 157.20
274, 0, 130, 0, -9, 31, -6, 31, -0.00, -19.32, 338.04, -3078.14, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.94, 173.94
275, 1, 874, 0, -10, 31, -3, 30, -0.00, -19.40, 338.04, -3097.54, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.97, 173.97
275, 0, 132, 0, -8, 28, -6, 32, -5.57, -18.58, 332.47, -3116.11, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 196.70, 354.11, 157.41
276, 1, 885, 0, -6, 30, -6, 31, -1.62, -19.40, 330.85, -3135.51, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 184.76, 354.18, 169.41
277, 0, 130, 0, -7, 30, -6, 32, -1.77, -19.46, 329.08, -3154.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.19, 354.24, 169.05
278, 1, 870, 0, -7, 32, -4, 30, 1.78, -19.53, 330.86, -3174.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 354.25, 179.44
279, 0, 133, 0, -9, 32, -5, 32, 2.17, -19.56, 333.03, -3194.05, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 354.24, -179.42
280, 0, 149, 0, -11, 33, -4, 31, 5.43, -18.99, 338.46, -3213.04, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 354.18, -169.87
281, 1, 883, 0, -13, 32, -5, 32, 3.89, -19.43, 342.34, -3232.47, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 354.15, -174.54
281, 0, 153, 0, -11, 34, -9, 30, 7.81, -18.22, 350.15, -3250.69, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 354.04, -162.76
282, 1, 887, 0, -10, 33, -5, 32, 4.82, -19.30, 354.97, -3269.98, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 354.00, -171.97
283, 0, 152, 0, -9, 33, -8, 31, 4.33, -19.48, 359.30, -3289.47, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 353.96, -173.51
284, 1, 875, 0, -12, 34, -6, 31, 8.96, -17.92, 368.26, -3307.38, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 353.84, -159.60
285, 1, 547, 0, -11, 31, -7, 31, -0.00, -20.10, 368.26, -3327.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.87, 173.87
286, 0, 131, 0, -10, 32, -5, 31, 2.50, -20.02, 370.76, -3347.50, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 353.87, -179.01
287, 1, 883, 0, -10, 34, -6, 32, 7.11, -18.95, 377.87, -3366.45, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 353.78, -165.66
287, 0, 153, 0, -9, 33, -3, 31, 4.39, -19.76, 382.26, -3386.21, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 353.74, -173.73
288, 1, 880, 0, -12, 35, -7, 31, 9.08, -18.17, 391.34, -3404.38, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 353.63, -159.81
289, 0, 153, 0, -10, 32, -5, 32, 2.53, -20.23, 393.87, -3424.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 353.62, -179.25
290, 1, 870, 0, -11, 33, -6, 31, 5.62, -19.67, 399.49, -3444.27, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.57, -170.49
291, 0, 155, 0, -11, 33, -7, 31, 5.64, -19.73, 405.13, -3464.01, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.51, -170.54
292, 0, 152, 0, -12, 33, -6, 31, 6.51, -19.54, 411.64, -3483.54, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.44, -168.12
293, 1, 887, 0, -12, 34, -6, 32, 9.24, -18.48, 420.88, -3502.03, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 353.33, -160.11
293, 0, 155, 0, -10, 33, -7, 30, 5.01, -20.05, 425.90, -3522.08, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.28, -172.68
294, 1, 889, 0, -11, 34, -6, 32, 8.17, -19.06, 434.06, -3541.13, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 353.19, -163.61
295, 0, 153, 0, -10, 36, -6, 31, 9.30, -18.61, 443.37, -3559.74, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 353.08, -160.36
296, 1, 875, 0, -9, 34, -6, 32, 6.60, -19.81, 449.97, -3579.55, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.01, -168.55
297, 0, 153, 0, -8, 34, -7, 30, 6.02, -20.06, 455.99, -3599.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 163.30, 352.96, -170.34
298, 0, 197, 0, -12, 34, -6, 31, 9.40, -18.80, 465.39, -3618.41, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.85, -160.59
299, 1, 672, 0, -10, 34, -8, 32, 7.40, -19.75, 472.79, -3638.16, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.77, -166.67
300, 0, 154, 0, -10, 34, -7, 32, 7.43, -19.81, 480.22, -3657.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.69, -166.75
300, 1, 886, 0, -12, 34, -5, 30, 9.46, -18.92, 489.69, -3676.89, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.59, -160.85
301, 0, 154, 0, -10, 36, -8, 32, 9.49, -18.99, 499.18, -3695.88, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.48, -160.95
302, 1, 884, 0, -10, 32, -9, 31, 2.64, -21.14, 501.82, -3717.02, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.48, 179.61
303, 0, 133, 0, -8, 32, -5, 32, 2.13, -21.26, 503.95, -3738.28, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.49, 178.20
304, 1, 760, 0, -7, 34, -3, 30, 5.64, -20.69, 509.59, -3758.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.74, 352.45, -172.30

